global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
9746.192153866174	n/a	n/a	94988261.50008257	10752.051361467413	n/a	n/a	115606608.47963324	7463.011684328111	n/a	55696543.40041791	n/a	7471.466964400934	12976.678598546721	n/a	n/a	n/a	n/a	-0.27127297100000003	-0.135992549	0.0422174429	-0.8033833257999999	-0.0047383956	0.1039102331	-0.1696399569	0.109871728	-0.0849872184	0.09631026849999999	-0.037528221699999996	0.035562798	-0.0191254265	0.0067409687	-0.024945585899999997	0.23433542699999999	-0.1067072651	0.1123075908	-0.1913737036	0.2977110502	0.0562373653	-0.07678692690000001	0.15466701060000002	-0.0336879843	0.1046337975	-0.0022163345	0.0274777973	-0.035623390899999996	0.010445811	0.0773995825	-0.0121769028	-0.07656288530000001	0.0747116303	0.007267489399999999	0.045224290800000004	-0.0969510907	-0.0821300177	0.2686654668	-0.09082253119999999	0.1085850504	-0.22943445710000002	0.31236213170000005	0.0645580025	-0.08451823	0.18987112920000002	-0.0468448086	0.0945878767	-0.0507024619	0.032191818399999995	-0.010396134	0.0077491093	0.08822009300000001	-0.0026011069	-0.0699882748	0.09016016880000001	0.0068481877	0.0260733215	0.13508517890000002	-0.0224114254	0.0237754	n/a	n/a	0.00056526964516	0.15743299999999996	n/a	0.02478514948899999	n/a	0.137527	n/a	0.018913675729000004	n/a	-0.00077813	n/a	n/a	6.054862969e-07	0.000941029	n/a	8.855355788409998e-07	n/a	-0.000571865	n/a	3.2702957822499994e-07	n/a	0.0	0.0	0.0	0.0	0.0
9666.429843500986	-79.76231036518766	6362.026154792523	93439865.9193265	10412.580231616475	-339.47112985093736	115240.64800227198	108421827.0798502	7457.35954858831	-5.6521357398014525	55612211.43692124	31.946638421140904	7462.1147303518555	12644.85383731759	0.785628	41.878174	0.06404075	0.0354825	-0.276982355	-0.15930994939999998	0.0411159655	-0.40706529119999996	0.0311183269	0.0655672799	-0.042439944699999996	0.0045553542	0.0202578281	0.0265343079	0.0944958607	-0.1471985533	0.035435905499999996	0.057154610099999996	-0.0946376109	0.22467334460000002	-0.13587552039999998	0.10396207119999999	-0.1737842281	0.3151660644	0.0543382499	-0.066067161	0.09307021089999999	-0.1936176996	0.06681306690000001	-0.015290948200000001	0.040932756800000004	0.0844196701	-0.0204200353	-0.0149954822	-0.0208153275	0.0147916107	0.042111508	0.0082959626	0.0318855974	-0.0584251487	0.046593480599999994	0.24893981	-0.1161045621	0.08717065800000001	-0.1976972674	0.3042657642	0.046763893499999994	-0.0584651633	0.1065428926	-0.1754112463	0.025975721	-0.051792005499999995	0.0418512816	0.08437776970000001	-0.015486956100000001	-0.056529678	-0.034705589	-0.0334898572	-0.0164744645	-0.023803504700000002	0.0209505037	0.09795232539999996	0.0608008314	0.0287714	0.004995999999999997	2.4960015999999968e-05	0.0008277934579600001	0.186918	0.02948500000000004	0.034938338724000005	0.0008693652250000022	0.15522	0.017692999999999987	0.0240932484	0.0003130422489999995	-0.0009595920000000002	-0.00018146200000000018	3.2928457444000065e-08	9.208168064640005e-07	0.000996902	5.587300000000012e-05	9.938135976040001e-07	3.121792129000013e-09	-0.000571865	0.0	3.2702957822499994e-07	0.0	0.0	0.0	0.0	0.0	0.0
9611.093421536263	-55.336421964722824	3062.1195958578587	92373116.75749764	10234.736906674569	-177.84332494190673	31628.248226392643	104749839.54884651	7451.336846086804	-6.022702501505592	55522420.79385084	36.272945421641715	7454.169899740944	12418.558820486864	0.866553	46.191936	0.283976515	0.178222	-0.27686104570000003	-0.16090188630000002	0.0751059186	-0.2028388998	0.0130411895	-0.0342953125	0.0426418284	-0.0093594176	-0.051824385	-0.056320929900000004	0.10581349220000001	-0.0529455289	0.0067988016	0.0053883129	0.1162355463	0.23122246440000002	-0.09492325869999996	0.2078760402	-0.10626836939999999	0.276159733	0.1114943774	-0.0336238211	0.1227973556	-0.0049232897	0.048255531799999994	0.0140740611	0.0416052445	0.1034139501	0.0392892125	0.0271651375	0.0707913583	-0.022109717799999998	-0.0038850026	0.0295909844	-0.0331576965	-0.0115332856	0.0014437638	0.2486615134	-0.0781015045	0.1849361662	-0.1204983683	0.263818299	0.09424060529999999	-0.0082439702	0.0938691627	0.011959658	0.036386901	-0.0150264263	0.0554121304	0.07818823679999999	-0.009017772700000001	-0.0062217213	0.08266956290000001	0.0088038736	0.0281110509	-0.019121567	-0.0214620458	-0.037223547200000005	-0.055330333200000005	0.0197378	-0.0090336	8.160592895999999e-05	0.00038958074883999993	0.0189668	-0.16795120000000002	0.00035973950223999995	0.02820760558144	0.198087	0.04286699999999999	0.039238459569	0.0018375796889999988	-3.24227e-05	0.0009271693000000004	8.596429108624905e-07	1.0512314752899998e-09	0.0008842339999999998	-0.00011266800000000012	7.818697667559999e-07	1.2694078224000028e-08	-0.00032920800000000005	0.0002426569999999999	1.0837790726400004e-07	5.888241964899997e-08	0.0	0.0	0.0	0.0	0.0
9613.298521336757	2.205099800494281	4.862465130139919	92415508.4603355	10154.847884428349	-79.88902224621961	6382.255875456972	103120935.55587892	7453.516840316771	2.179994229966724	55554913.288885705	4.752374842688209	7454.307488183629	12338.810245428776	0.8350659999999999	44.513493	0.175756365	0.121555	-0.2924982388	-0.17316958329999999	0.0525273617	-0.10111929929999999	0.0528925351	-0.0438783714	0.11222733119999999	-0.1267952156	0.022615246600000003	-0.061404607	0.0208510551	-0.099281965	0.0177568294	0.0585349729	0.2272315175	0.23967523370000002	-0.1160810116	0.154525704	-0.0832509109	0.2648422485	-0.011862853000000001	-0.0120690392	-0.015090559699999999	-0.0202484356	-0.005288021600000001	-0.0287850138	-0.0857797121	0.0005028663	0.04274392269999999	-0.0275068595	0.0585531885	0.041390394500000004	-0.08775434210000001	-0.14529151380000002	-0.1584808398	0.0132112177	-0.12473566039999999	0.2523241744	-0.09542341509999999	0.12537373359999998	-0.09119663859999999	0.2434255055	-0.0284285473	-0.0013256947000000001	-0.0544074267	-0.013294008999999999	-0.0029729133000000003	0.0079275402	-0.1305926848	0.020477303999999998	0.0391138145	-0.0255106891	0.06543773110000001	0.0906390256	-0.0633597119	0.056752322699999996	-0.2099087575	-0.029326438700000002	0.09820015230000001	0.0218988	0.002161	4.669920999999998e-06	0.00047955744144	0.136658	0.11769120000000001	0.018675408964	0.01385121855744	0.187165	-0.010921999999999987	0.035030737225000004	0.00011929008399999974	-0.000689409	-0.0006569863	4.3163099838768997e-07	4.7528476928100005e-07	0.0008842339999999998	0.0	7.818697667559999e-07	0.0	-0.000571865	-0.0002426569999999999	3.2702957822499994e-07	5.888241964899997e-08	0.0	0.0	0.0	0.0	0.0
9625.102127746066	11.803606409308484	139.32512426586837	92642590.96954183	10136.039829171215	-18.808055257133674	353.7429425553936	102739303.41854525	7464.076858033357	10.560017716586117	55712443.34262911	111.5139741746127	7466.564821730683	12562.739822243879	1.326797	70.72541	0.28586721000000004	0.148207	-0.2147467005	-0.0451533943	0.1389527389	-0.0858466868	-0.059746500999999994	-0.09635504980000001	0.10148945960000001	-0.1161880782	-0.0077682064	-0.19954933579999998	0.21367724359999998	0.0031782603	-0.0594199571	0.042384972300000004	0.1313168625	0.1868184583	-0.0365792666	0.1852736145	-0.0076122646	-0.0158054622	0.20629908989999998	0.1973205763	-0.1458416596	0.0214892967	-0.2504794577	-0.004927807199999999	-0.0530556197	-0.1866925725	0.020986702200000002	0.1441161558	-0.027346988500000002	-0.09087333539999999	-0.2711912493	0.14748784339999998	0.081053065	0.0658470434	-0.087999841	0.1975151459	-0.025133031299999997	0.1720019918	-0.0007839380000000001	-0.025065419	0.191240197	0.20403204530000002	-0.1577274922	0.0325165667	-0.2371440349	0.0725797895	-0.0702176741	-0.1167722699	-0.015776557	0.18253557280000002	0.026555530499999997	0.2625136579	0.08877364689999999	-0.0788968632	0.1749122605	-0.047818117599999994	0.0939224924	0.00656838	-0.01533042	0.0002350217773764	4.31436158244e-05	0.0240023	-0.1126557	0.00057611040529	0.01269130674249	0.101113	-0.086052	0.010223838768999998	0.0074049467040000014	-0.00110579	-0.000416381	1.7337313716099994e-07	1.2227715241e-06	0.000365305	-0.0005189289999999999	1.33447743025e-07	2.692873070409999e-07	-7.05932e-05	0.0005012718	4.9833998862399985e-09	2.5127341747524e-07	0.0	0.0	0.0	0.0	0.0
9679.449302155816	54.34717440974964	2953.6153663237465	93691738.7930047	10092.906581512068	-43.13324765914696	1860.4770536253052	101866763.26312962	7454.014039738114	-10.062818295243233	55562325.30461291	101.26031204308191	7454.849916333386	13567.690161851488	1.51889	80.964996	0.398071502	0.217538	-0.0877324331	0.14016012490000002	-0.0844743124	-0.0202518372	-0.0408451883	0.1514572129	0.028796227	-0.126758289	-0.1139786698	-0.0567649268	0.1247889	-0.1427897637	0.2694181874	-0.1944636943	0.0011188489	0.1355423372	-0.0063120536999999996	-0.0835125198	-0.0074699469	0.0298155676	0.0337966663	0.0813798533	-0.4376944842	0.034880598	-0.1253302174	0.22005632460000002	-0.21948202460000002	0.24249676010000001	0.145798236	-0.1802668093	0.0989521607	0.0935373808	0.3017461537	0.23251194149999999	-0.0007239078	0.0349748272	0.2646757704	0.12915123679999999	0.0127705253	-0.0944057814	-0.0091928591	0.0273340963	0.0285209258	0.09025690289999999	-0.3924140307	-0.0068866016	-0.030689284100000002	0.33778027590000004	-0.1074598226	0.1973987989	0.1015068513	-0.1941851092	0.0767874222	-0.3231825358	-0.019842431	-0.23318984129999998	0.0706441553	-0.089224934	-0.28038173629999996	0.000112413	-0.006455967000000001	4.167950990508901e-05	1.2636682569e-08	0.13631600000000002	0.11231370000000003	0.01858205185600001	0.012614367207690005	-0.0542885	-0.1554015	0.00294724123225	0.024149626202250002	-0.00312658	-0.00202079	4.083592224099998e-06	9.7755024964e-06	-9.19117e-05	-0.0004572167	8.44776059689e-09	2.0904711075889002e-07	-7.05932e-05	0.0	4.9833998862399985e-09	0.0	1.0	0.0	0.0	0.0	0.0
9671.600063571093	-7.849238584722116	61.61054635989044	93539847.78966838	10041.589071806851	-51.317509705217155	2633.486802345057	100833511.08703078	7451.50292991337	-2.5111098247434707	55524895.91450754	6.305672551923187	7451.520006222476	13978.607445775744	1.24767	66.507515	0.102072062	0.06013060000000001	-0.053964142300000004	0.18403709059999998	-0.06233496650000001	0.0360486452	-0.0566932241	0.2261919718	0.0169661823	0.0640690271	0.1244317001	0.0844758816	0.0450191038	0.0862491948	0.17309107350000005	0.0707596882	0.22865643239999997	0.14260363410000002	0.0732618404	-0.1710224456	-0.0206104272	0.1049870056	-0.1072078597	0.0321846982	-0.0022230157	0.5106007632999999	0.1084237295	0.0385268301	0.0550425344	-0.1491652176	0.0434794425	0.1908519947	0.21647794	-0.021777310499999997	0.1841827697	0.0983017988	0.2081781736	0.1212380948	-0.0612738678	0.1226358641	0.0982736469	-0.17835857870000002	-0.027661582	0.09417939689999999	-0.1091448223	0.0379062671	-0.022377005499999998	0.491731377	0.14562219099999998	0.0315282241	0.0748575002	-0.1080622846	0.067367488	0.21872642920000002	0.1505562873	-0.2489120738	0.09336085039999999	-0.0458455391	0.179815408	0.0296099187	0.283426295	0.0099086	0.009796187	9.596527973896899e-05	9.818035396e-05	0.136376	5.9999999999976745e-05	0.018598413376	3.599999999997209e-09	-0.108049	-0.05376050000000001	0.011674586401	0.002890191360250001	-0.00287663	0.0002499500000000001	6.247500250000003e-08	8.275000156899997e-06	0.00029786	0.0003897717	8.87205796e-08	1.5192197812089e-07	-0.000199979	-0.0001293858	3.999160044100001e-08	1.6740685241640004e-08	0.0	0.0	0.0	0.0	0.0
9633.881523749871	-37.71853982122229	1422.6882462451322	92811673.21364914	10003.120266328704	-38.46880547814726	1479.8489949155326	100062415.06263603	7436.164744064501	-15.338185848869214	55296546.10086787	235.25994513445187	7435.745573917506	13954.115818311446	0.972435	51.836025	0.09241660099999996	0.0518456	-0.0046616748	0.1782916922	-0.07702952240000001	0.07692797059999999	-0.0755720333	0.24386124760000005	-0.037960193999999996	0.1507579984	0.1672991976	-0.13138211130000002	-0.057224110700000004	-0.020186854	0.0994575261	0.23547921859999998	0.2433424932	0.0945378208	0.061988387199999995	-0.2186085381	0.0482115716	0.1308401818	-0.0543007505	-0.0395344914	0.0355212389	0.3908248181	0.1057834193	0.1559209125	-0.1755509984	-0.0459541983	-0.07373554759999999	-0.1432879306	0.0526615386	0.0344603276	-0.0037043062	-0.026549029100000003	-0.28096233870000004	0.12569156550000002	-0.1443522432	0.07411565889999999	0.0839303589	-0.2211824561	0.0398748993	0.1207314225	-0.0523189014	-0.0318551709	0.0168141424	0.36896319439999997	0.1883762646	0.18054978260000001	-0.11999119050000001	-0.0848246663	-0.0446374384	-0.1233258896	0.0078697656	0.0249172062	-0.045012463499999995	-0.11592387900000001	-0.2394700901	-0.164253196	0.0937418402	0.0008631489999999999	-0.009045451	8.182018379340099e-05	7.450261962009999e-07	0.135114	-0.0012619999999999856	0.018255792996000005	1.592643999999963e-06	-0.121761	-0.013711999999999988	0.014825741120999996	0.00018801894399999967	-0.00377364	-0.0008970100000000002	8.046269401000003e-07	1.42403588496e-05	-4.36872e-05	-0.0003415472	1.9085714438400003e-09	1.1665448982784e-07	-7.05932e-05	0.0001293858	4.9833998862399985e-09	1.6740685241640004e-08	0.0	0.0	0.0	0.0	0.0
9634.890097877762	1.0085741278908245	1.0172217714507372	92831107.19818296	10094.13888852776	91.01862219905523	8284.389587014351	101891639.90088844	7440.021602717534	3.8568586530327593	55353921.44890358	14.87535866947367	7441.680253178454	13085.01986689365	1.492073	79.5355	0.396134751	0.220098	-0.0939089592	0.0323457438	0.1959577559	-0.049205534599999996	-0.0729215256	-0.0719395538	-0.2123692106	-0.1303003428	0.3123941925	-0.0010623669	-0.0435347818	-0.11485205009999999	0.015680279199999998	-0.3204933017	0.032106121800000005	0.11517873880000001	0.0454407242	0.0971771576	0.2246735109	0.0716452483	0.053434423700000004	-0.16938722879999998	-0.2678739421	-0.0180582983	0.0625704758	-0.13642206140000002	0.180486715	-0.0054686844999999994	-0.0822911311	-0.3123778372	0.0120885811	0.286525327	-0.010537735500000001	-0.123158155	0.1292182093	-0.0456511222	0.1068620515	0.11094257240000001	0.0549931628	0.0889097594	0.2228784218	0.096460003	0.049723017599999995	-0.1761493488	-0.2933894268	-0.021406434199999998	0.006107829	-0.17394023260000002	0.1357974978	-0.0935904121	0.0087539147	-0.3055606171	-0.0100323036	-0.0617920795	-0.3038710996	0.1129310211	0.0507498931	-0.0318493637	-0.11836604939999999	0.015405	0.014541851000000001	0.00021146543050620096	0.000237314025	0.0347735	-0.1003405	0.0012091963022499998	0.010068215940250005	0.0582435	0.18000449999999998	0.00339230529225	0.032401620020249995	-0.00231538	0.00145826	2.1265222276e-06	5.360984544400002e-06	0.000458644	0.0005023312	2.10354318736e-07	2.5233663449344e-07	-0.00013496	-6.43668e-05	1.82142016e-08	4.1430849422399995e-09	0.0	0.0	0.0	0.0	0.0
9686.85632137208	51.9662234943189	2700.488384261503	93835185.39090624	10012.383845586783	-81.75504294097664	6683.887046280934	100247830.27136716	7445.752814739293	5.731212021759348	55439234.978198096	32.84679123835887	7444.469647774323	13419.544896550076	1.437036	76.601753	0.17868209999999998	0.101347	-0.0226955218	0.0633216411	0.1123426289	0.0331036061	-0.0709848991	-0.10699999939999999	-0.23898489480000001	-0.09444515839999999	0.2608529701	0.1719872974	0.2456381888	-0.0161218529	-0.0104313572	-0.1371198532	-0.1763558107	0.0697225997	0.0448356725	0.0492462026	0.160267921	0.06235155940000001	0.1988402139	0.33059519	-0.08759553980000001	-0.0632573991	-0.08797712630000001	0.09485128429999999	-0.0932510373	-0.3104987812	-0.1211609818	0.0407510629	-0.1516407544	-0.0250616087	0.1265751198	-0.2321538182	0.2052259691	-0.10044269439999999	0.1518463572	0.0632349159	0.0509811573	0.042759624100000004	0.16058070259999999	0.0842572167	0.18619038100000002	0.34277623700000004	-0.1019566527	-0.05807669450000001	-0.0469511905	0.09077908	-0.0899321315	-0.33670953859999997	-0.032601424500000004	0.07793877910000001	-0.1698729708	-0.0667897003	-0.0178175541	0.3297268013	0.0707465743	0.0894911311	-0.142744035	0.005543	-0.009862000000000001	9.7259044e-05	3.0724849e-05	-0.0163857	-0.0511592	0.00026849116449	0.0026172637446399997	0.03142	-0.0268235	0.0009872164	0.0007195001522499999	-0.00387385	-0.0015584699999999995	2.428828740899999e-06	1.50067138225e-05	0.000251293	-0.00020735100000000004	6.314817184899999e-08	4.2994437201000016e-08	-0.000185887	-5.092700000000001e-05	3.4553976769e-08	2.593559329000001e-09	0.0	0.0	0.0	0.0	0.0
